,Pos,Titulo,Anio,url,Puntos
948,24,News from Home,1976,https://letterboxd.com/SirBenniMiles/list/top-filmtuiter/detail,1
949,25,The Young and the Damned,1950,https://letterboxd.com/SirBenniMiles/list/top-filmtuiter/detail,1
950,1,Vertigo,1958,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,5
951,2,Sunrise: A Song of Two Humans,1927,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,4
952,3,Mon Oncle,1958,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,4
953,4,La Roue,1923,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,4
954,5,Taxi Driver,1976,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,3
955,6,Citizen Kane,1941,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,3
956,7,The Cabinet of Dr. Caligari,1920,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,3
957,8,Sunset Boulevard,1950,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,3
958,9,Apocalypse Now,1979,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,3
959,10,Bringing Up Baby,1938,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
960,11,The Wild Bunch,1969,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
961,12,8½,1963,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
962,13,M,1931,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
963,14,City Lights,1931,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
964,15,The Red Shoes,1948,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
965,16,Woman in the Dunes,1964,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,2
966,17,The General,1926,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
967,18,Ugetsu,1953,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
968,19,Pather Panchali,1955,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
969,20,Ordet,1955,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
970,21,The Wind,1928,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
971,22,Floating Clouds,1955,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
972,23,Seconds,1966,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
973,24,High and Low,1963,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
974,25,On the Waterfront,1954,https://letterboxd.com/MabuseCaligari/list/top-filmtuiter/detail,1
975,1,Ordet,1955,https://letterboxd.com/burbank/list/top-filmtuiter/detail,5
976,2,Twin Peaks: The Return,2017,https://letterboxd.com/burbank/list/top-filmtuiter/detail,4
977,3,Stagecoach,1939,https://letterboxd.com/burbank/list/top-filmtuiter/detail,4
978,4,Imitation of Life,1959,https://letterboxd.com/burbank/list/top-filmtuiter/detail,4
979,5,From the Clouds to the Resistance,1979,https://letterboxd.com/burbank/list/top-filmtuiter/detail,3
980,6,The Letter,1999,https://letterboxd.com/burbank/list/top-filmtuiter/detail,3
981,7,Lancelot of the Lake,1974,https://letterboxd.com/burbank/list/top-filmtuiter/detail,3
982,8,Two-Lane Blacktop,1971,https://letterboxd.com/burbank/list/top-filmtuiter/detail,3
983,9,There's Always Tomorrow,1955,https://letterboxd.com/burbank/list/top-filmtuiter/detail,3
984,10,India Song,1975,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
985,11,Strangers When We Meet,1960,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
986,12,Heat,1995,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
987,13,My Best Friend's Wedding,1997,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
988,14,The Searchers,1956,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
989,15,Barry Lyndon,1975,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
990,16,The Image Book,2018,https://letterboxd.com/burbank/list/top-filmtuiter/detail,2
991,17,'R Xmas,2001,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
992,18,The Duchess of Langeais,2007,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
993,19,A Talking Picture,2003,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
994,20,Fake Blond,2007,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
995,21,Rio Bravo,1959,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
996,22,Eyes Wide Shut,1999,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
997,23,Under Capricorn,1949,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
998,24,The Prince of Homburg,1997,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
999,25,Letter from an Unknown Woman,1948,https://letterboxd.com/burbank/list/top-filmtuiter/detail,1
1000,1,Vertigo,1958,https://letterboxd.com/al1997/list/top-filmtuiter/detail,5
1001,2,The Quiet Man,1952,https://letterboxd.com/al1997/list/top-filmtuiter/detail,4
1002,3,Mulholland Drive,2001,https://letterboxd.com/al1997/list/top-filmtuiter/detail,4
1003,4,The Godfather: Part II,1974,https://letterboxd.com/al1997/list/top-filmtuiter/detail,4
1004,5,Rear Window,1954,https://letterboxd.com/al1997/list/top-filmtuiter/detail,3
1005,6,Tokyo Story,1953,https://letterboxd.com/al1997/list/top-filmtuiter/detail,3
1006,7,El sur,1983,https://letterboxd.com/al1997/list/top-filmtuiter/detail,3
1007,8,How Green Was My Valley,1941,https://letterboxd.com/al1997/list/top-filmtuiter/detail,3
1008,9,Sansho the Bailiff,1954,https://letterboxd.com/al1997/list/top-filmtuiter/detail,3
1009,10,Sunrise: A Song of Two Humans,1927,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1010,11,My Darling Clementine,1946,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1011,12,Barry Lyndon,1975,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1012,13,The Man Who Shot Liberty Valance,1962,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1013,14,The Godfather,1972,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1014,15,Fort Apache,1948,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1015,16,Tokyo Twilight,1957,https://letterboxd.com/al1997/list/top-filmtuiter/detail,2
1016,17,Eyes Wide Shut,1999,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1017,18,Heat,1995,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1018,19,Rio Bravo,1959,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1019,20,Chinatown,1974,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1020,21,Contempt,1963,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1021,22,The Deer Hunter,1978,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1022,23,Stagecoach,1939,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1023,24,The Taking of Power by Louis XIV,1966,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1024,25,Orpheus,1950,https://letterboxd.com/al1997/list/top-filmtuiter/detail,1
1025,1,Beijing Watermelon,1989,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,5
1026,2,Running Out of Time,1999,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,4
1027,3,Rab Ne Bana Di Jodi,2008,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,4
1028,4,Drug War,2012,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,4
1029,5,Election,2005,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,3
1030,6,Visaranai,2015,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,3
1031,7,Limbo,2021,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,3
1032,8,Exiled,2006,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,3
1033,9,Tokyo Story,1953,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,3
1034,10,Ae Dil Hai Mushkil,2016,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1035,11,Sparrow,2008,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1036,12,Jab Harry Met Sejal,2017,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1037,13,Good Morning,1959,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1038,14,Inception,2010,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1039,15,A Bride for Rip Van Winkle,2016,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1040,16,Signs,2002,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,2
1041,17,Juliet in Love,2000,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1042,18,Fat Choi Spirit,2002,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1043,19,The Hole,1998,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1044,20,Cure,1997,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1045,21,Cemetery of Splendor,2015,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1046,22,Serpent's Path,1998,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1047,23,Where Is My Friend's House?,1987,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1048,24,Let Him Go,2020,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1049,25,Love Letter,1995,https://letterboxd.com/itsmerocio/list/top-filmtuiter/detail,1
1050,1,The Reconquest,2016,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,5
1051,2,Anomalisa,2015,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,4
1052,3,Dangerous Encounters of the First Kind,1980,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,4
1053,4,Take My Eyes,2003,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,4
1054,5,The Silence of Others,2018,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,3
1055,6,Her,2013,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,3
1056,7,The August Virgin,2019,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,3
1057,8,Persepolis,2007,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,3
1058,9,Parasite,2019,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,3
1059,10,Inside Out,2015,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1060,11,Eternal Sunshine of the Spotless Mind,2004,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1061,12,Before Sunrise,1995,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1062,13,The Wishful Thinkers,2013,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1063,14,Stockholm,2013,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1064,15,The Rendez-Vous of Déjà-Vu,2013,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1065,16,Every Song Is About Me,2010,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,2
1066,17,Thunder Road,2018,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1067,18,The Romantic Exiles,2015,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1068,19,The Kid,1921,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1069,20,Sing Street,2016,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1070,21,Cinema Paradiso,1988,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1071,22,The French Dispatch,2021,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1072,23,Madrid,1987,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1073,24,You Have to Come and See It,2022,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1074,25,Requirements to Be a Normal Person,2015,https://letterboxd.com/cristrinaranjus/list/top-filmtuiter/detail,1
1075,1,Night Function,1981,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,5
1076,2,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,4
1077,3,Yi Yi,2000,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,4
1078,4,Salt of the Earth,1954,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,4
1079,5,We're All Still Here,1997,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,3
1080,6,Opening Night,1977,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,3
1081,7,On Dangerous Ground,1951,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,3
1082,8,The Second Night,2016,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,3
1083,9,Merrily We Go to Hell,1932,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,3
1084,10,Early Summer,1951,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1085,11,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1086,12,Our Lady of Paris,1982,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1087,13,Tout Va Bien,1972,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1088,14,Mulholland Drive,2001,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1089,15,Céline and Julie Go Boating,1974,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1090,16,Cry When It Happens,2010,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,2
1091,17,Il Posto,1961,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1092,18,Man's Favorite Sport?,1964,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1093,19,Tongues Untied,1989,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1094,20,The Passion of Joan of Arc,1928,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1095,21,Woman of Rumor,1954,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1096,22,History Lessons,1972,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1097,23,Skagafjördur,2004,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1098,24,New Rose Hotel,1998,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1099,25,Sound of the Mountain,1954,https://letterboxd.com/msgatsby/list/top-filmtuiter/detail,1
1100,1,The Long Gray Line,1955,https://letterboxd.com/utges/list/top-filmtuiter/detail,5
1101,2,Journey to Italy,1954,https://letterboxd.com/utges/list/top-filmtuiter/detail,4
1102,3,How Green Was My Valley,1941,https://letterboxd.com/utges/list/top-filmtuiter/detail,4
1103,4,The River,1951,https://letterboxd.com/utges/list/top-filmtuiter/detail,4
1104,5,The Death of Empedocles,1987,https://letterboxd.com/utges/list/top-filmtuiter/detail,3
1105,6,Blaise Pascal,1972,https://letterboxd.com/utges/list/top-filmtuiter/detail,3
1106,7,Ordet,1955,https://letterboxd.com/utges/list/top-filmtuiter/detail,3
1107,8,La Chinoise,1967,https://letterboxd.com/utges/list/top-filmtuiter/detail,3
1108,9,Vertigo,1958,https://letterboxd.com/utges/list/top-filmtuiter/detail,3
1109,10,I Walked with a Zombie,1943,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1110,11,Late Autumn,1960,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1111,12,Earth,1930,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1112,13,Tokyo Story,1953,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1113,14,Poem of the Sea,1958,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1114,15,The Sound of the Shaking Earth,1990,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1115,16,Rio Bravo,1959,https://letterboxd.com/utges/list/top-filmtuiter/detail,2
1116,17,My Apprenticeship,1939,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1117,18,The Crucified Lovers,1954,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1118,19,Cloak and Dagger,1946,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1119,20,Too Early / Too Late,1981,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1120,21,Captain Horatio Hornblower R.N.,1951,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1121,22,Millennium Mambo,2001,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1122,23,By the Bluest of Seas,1935,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1123,24,Thief,1981,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1124,25,Yi Yi,2000,https://letterboxd.com/utges/list/top-filmtuiter/detail,1
1125,1,The Mill on the Po,1949,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,5
1126,2,Force of Evil,1948,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,4
1127,3,The Vampires of Poverty,1977,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,4
1128,4,One Hundred Children Waiting for a Train,1988,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,4
1129,5,A Good Lad,1943,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,3
1130,6,Chronicle of a Boy Alone,1965,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,3
1131,7,Route One/USA,1989,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,3
1132,8,"As Above, So Below",1973,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,3
1133,9,The Shepherd of the Hills,1941,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,3
1134,10,ORG,1979,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1135,11,Puchuncaví,2014,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1136,12,Tennessee's Partner,1955,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1137,13,A Margem,1967,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1138,14,One Way or Another,1977,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1139,15,La París,2018,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1140,16,Porto das Caixas,1963,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,2
1141,17,Ociel Del Toa,1965,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1142,18,On Top of the Whale,1982,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1143,19,Machete Gillette... Mama,1989,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1144,20,Afrique 50,1950,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1145,21,Furuyashiki: A Japanese Village,1982,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1146,22,Inventário da Rapina,1986,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1147,23,Left Handed Memories,1989,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1148,24,Bitter Victory,1957,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
1149,25,Unfinished Diary,1982,https://letterboxd.com/diegoceprez/list/top-filmtuiter/detail,1
